BLE1,BLE2,BLE3,BLE4,BLE5,PRED
-72.0,-63.0,-72.0,-67.0,-69.0,14.0
-61.0,-63.0,-63.0,-65.0,-65.0,14.0
-61.0,-65.0,-63.0,-65.0,-69.0,14.0
-73.0,-63.0,-66.0,-72.0,-66.0,14.0
-74.0,-64.0,-54.0,-72.0,-63.0,14.0
-63.5177993528,-65.0,-52.0,-63.0,-65.0,14.0
-63.5177993528,-64.0,-65.0,-65.0,-64.0,14.0
-63.5177993528,-64.0,-65.0,-62.0,-64.0,14.0
-63.5177993528,-65.0,-64.0,-66.0,-64.0,14.0
-63.5177993528,-65.0,-54.0,-67.0,-67.0,14.0
-63.5177993528,-64.0,-53.0,-61.0,-69.0,14.0
-63.5177993528,-64.0,-53.0,-61.0,-68.0,14.0
-63.5177993528,-68.0,-65.0,-61.0,-66.0,14.0
-63.5177993528,-70.0,-65.0,-71.0,-66.0,14.0
-63.5177993528,-62.0,-54.0,-70.0,-66.0,14.0
-63.5177993528,-61.0,-54.0,-63.0,-64.0,14.0
-63.5177993528,-57.0,-54.0,-62.0,-64.0,14.0
-63.5177993528,-62.0,-54.0,-68.0,-64.0,14.0
-63.5177993528,-58.0,-62.0,-68.0,-66.0,14.0
-63.5177993528,-58.0,-62.0,-68.0,-65.0,14.0
-63.5177993528,-64.0,-67.0,-65.0,-69.0,14.0
-63.5177993528,-64.0,-54.0,-72.0,-69.0,14.0
-63.5177993528,-59.0,-64.0,-63.0,-65.0,14.0
-63.5177993528,-59.0,-64.0,-69.0,-65.0,14.0
-63.5177993528,-58.0,-67.0,-65.0,-66.0,14.0
-63.5177993528,-58.0,-54.0,-66.0,-66.0,14.0
-63.5177993528,-60.0,-66.0,-66.0,-64.0,14.0
-63.5177993528,-60.0,-66.0,-65.0,-64.0,14.0
-63.5177993528,-58.0,-73.0,-70.0,-65.0,14.0
-63.5177993528,-58.0,-65.0,-64.0,-70.0,14.0
-63.5177993528,-57.0,-79.0,-69.0,-70.0,14.0
-63.5177993528,-62.0,-79.0,-69.0,-65.0,14.0
-63.5177993528,-62.0,-54.0,-64.0,-65.0,14.0
-63.5177993528,-58.0,-54.0,-67.0,-71.0,14.0
-63.5177993528,-61.0,-53.0,-61.1221020093,-64.0,14.0
-63.5177993528,-55.0,-53.0,-61.1221020093,-64.0,14.0
-63.5177993528,-64.0,-64.0,-61.1221020093,-71.0,14.0
-63.5177993528,-58.0,-53.0,-61.1221020093,-66.0,14.0
-63.5177993528,-58.0,-53.0,-61.1221020093,-77.0,14.0
-63.5177993528,-58.0,-64.0,-61.1221020093,-66.0,14.0
-63.5177993528,-58.0,-64.0,-61.1221020093,-74.0,14.0
-63.5177993528,-62.0,-53.0,-61.1221020093,-75.0,14.0
-63.5177993528,-62.0,-62.0,-61.1221020093,-66.0,14.0
-63.5177993528,-61.0,-62.0,-61.1221020093,-66.0,14.0
-63.5177993528,-60.0,-53.0,-61.1221020093,-77.0,14.0
-63.5177993528,-71.0,-53.0,-61.1221020093,-77.0,14.0
-63.5177993528,-62.0,-62.0,-61.1221020093,-67.0,14.0
-63.5177993528,-62.0,-63.0,-61.1221020093,-76.0,14.0
-63.5177993528,-65.0,-53.0,-61.1221020093,-76.0,14.0
-63.5177993528,-63.0,-53.0,-61.1221020093,-66.0,14.0
-63.5177993528,-64.0,-64.0,-61.1221020093,-66.0,14.0
-63.5177993528,-64.0,-54.0,-61.1221020093,-68.0,14.0
-63.5177993528,-62.0,-54.0,-61.1221020093,-68.0,14.0
-63.5177993528,-62.0,-63.0,-61.1221020093,-76.0,14.0
-63.5177993528,-57.0,-54.0,-61.1221020093,-68.0,14.0
-63.5177993528,-68.0,-54.0,-61.1221020093,-68.0,14.0
-63.5177993528,-68.0,-65.0,-61.1221020093,-68.0,14.0
-63.5177993528,-62.0,-65.0,-61.1221020093,-67.0,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-67.0,14.0
-63.5177993528,-59.0,-62.3517138599,-61.1221020093,-66.0,14.0
-63.5177993528,-59.0,-62.3517138599,-61.1221020093,-65.0,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-67.0,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-66.0,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-66.0,14.0
-63.5177993528,-59.0,-62.3517138599,-61.1221020093,-66.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-68.0,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-75.0,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-68.0,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-68.0,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-68.0,14.0
-63.5177993528,-57.0,-62.3517138599,-61.1221020093,-73.0,14.0
-63.5177993528,-65.0,-62.3517138599,-61.1221020093,-73.0,14.0
-63.5177993528,-66.0,-62.3517138599,-61.1221020093,-70.0,14.0
-63.5177993528,-65.0,-62.3517138599,-61.1221020093,-78.0,14.0
-63.5177993528,-65.0,-62.3517138599,-61.1221020093,-79.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-70.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-70.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-78.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-77.0,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-68.0,14.0
-63.5177993528,-54.0,-62.3517138599,-61.1221020093,-67.0,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.0,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-78.0,14.0
-63.5177993528,-54.0,-62.3517138599,-61.1221020093,-68.0,14.0
-63.5177993528,-58.0,-62.3517138599,-61.1221020093,-77.0,14.0
-63.5177993528,-57.0,-62.3517138599,-61.1221020093,-77.0,14.0
-63.5177993528,-58.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-58.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-58.0,-62.3517138599,-61.1221020093,-78.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-78.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-59.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-59.0,-62.3517138599,-61.1221020093,-78.0,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-78.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-69.0,14.0
-63.5177993528,-59.0,-62.3517138599,-61.1221020093,-67.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-67.0,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-76.0,14.0
-63.5177993528,-65.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-64.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-65.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-61.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-65.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-65.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-63.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-63.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-62.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-60.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-63.5177993528,-64.0,-62.3517138599,-61.1221020093,-67.1302521008,14.0
-58.0,-51.0,-62.0,-60.0,-65.0,15.0
-60.0,-50.0,-62.0,-48.0,-75.0,15.0
-54.0,-50.0,-62.0,-48.0,-75.0,15.0
-54.0,-50.0,-64.0,-47.0,-66.0,15.0
-60.0,-51.0,-60.0,-48.0,-65.0,15.0
-57.0,-61.0,-60.0,-47.0,-76.0,15.0
-57.0,-61.0,-62.0,-60.0,-77.0,15.0
-56.0,-51.0,-62.0,-61.0,-65.0,15.0
-56.0,-51.0,-64.0,-48.0,-77.0,15.0
-57.0,-62.0,-64.0,-48.0,-77.0,15.0
-57.0,-62.0,-62.0,-59.0,-65.0,15.0
-57.0,-50.0,-62.0,-60.0,-65.0,15.0
-56.0,-50.0,-60.0,-48.0,-86.0,15.0
-58.0,-61.0,-60.0,-48.0,-85.0,15.0
-57.0,-61.0,-62.0,-59.0,-65.0,15.0
-61.0,-58.0,-62.0,-59.0,-65.0,15.0
-61.0,-57.0,-62.0,-48.0,-76.0,15.0
-57.0,-50.0,-65.0,-47.0,-66.0,15.0
-56.0,-50.0,-65.0,-61.0,-65.0,15.0
-55.0,-50.0,-65.0,-61.0,-78.0,15.0
-56.0,-57.0,-65.0,-48.0,-77.0,15.0
-60.0,-57.0,-61.0,-48.0,-66.0,15.0
-58.0,-50.0,-60.0,-48.0,-66.0,15.0
-58.0,-58.0,-65.0,-47.0,-76.0,15.0
-56.0,-57.0,-65.0,-61.0,-76.0,15.0
-55.0,-50.0,-62.0,-48.0,-66.0,15.0
-58.0,-50.0,-62.0,-47.0,-66.0,15.0
-57.0,-61.0,-66.0,-48.0,-78.0,15.0
-56.0,-50.0,-66.0,-48.0,-78.0,15.0
-55.0,-50.0,-60.0,-47.0,-66.0,15.0
-58.0,-55.0,-60.0,-48.0,-65.0,15.0
-57.0,-57.0,-65.0,-47.0,-76.0,15.0
-62.0,-50.0,-65.0,-48.0,-76.0,15.0
-62.0,-50.0,-61.0,-47.0,-65.0,15.0
-56.0,-50.0,-61.0,-47.0,-64.0,15.0
-57.0,-50.0,-66.0,-60.0,-84.0,15.0
-57.0,-50.0,-65.0,-60.0,-74.0,15.0
-57.0,-61.0,-61.0,-48.0,-65.0,15.0
-57.0,-61.0,-61.0,-47.0,-86.0,15.0
-57.0,-58.0,-59.0,-48.0,-84.0,15.0
-55.0,-58.0,-61.0,-47.0,-78.0,15.0
-60.0,-61.0,-64.0,-48.0,-78.0,15.0
-58.0,-61.0,-62.0,-47.0,-65.0,15.0
-57.0,-50.0,-61.0,-48.0,-65.0,15.0
-56.0,-50.0,-61.0,-47.0,-76.0,15.0
-56.0,-50.0,-61.0,-60.0,-76.0,15.0
-57.0,-58.0,-61.0,-60.0,-66.0,15.0
-58.0,-58.0,-65.0,-48.0,-66.0,15.0
-55.0,-50.0,-64.0,-47.0,-66.0,15.0
-55.0,-50.0,-62.0,-48.0,-66.0,15.0
-57.0,-58.0,-61.0,-47.0,-78.0,15.0
-57.0,-58.0,-65.0,-48.0,-78.0,15.0
-61.0,-50.0,-65.0,-48.0,-66.0,15.0
-61.0,-50.0,-62.0,-59.0,-90.0,15.0
-57.0,-60.0,-62.0,-48.0,-66.0,15.0
-57.0,-61.0,-65.0,-47.0,-66.0,15.0
-59.0,-50.0,-65.0,-60.0,-77.0,15.0
-61.0,-50.0,-62.0,-60.0,-77.0,15.0
-57.0,-62.0,-62.0,-48.0,-65.0,15.0
-57.0,-62.0,-65.0,-47.0,-77.0,15.0
-55.0,-50.0,-65.0,-48.0,-77.0,15.0
-58.0,-50.0,-61.0,-47.0,-65.0,15.0
-57.0,-61.0,-61.0,-48.0,-65.0,15.0
-57.0,-61.0,-66.0,-48.0,-75.0,15.0
-55.0,-50.0,-62.0,-47.0,-75.0,15.0
-58.0,-50.0,-61.0,-59.0,-65.0,15.0
-57.0,-57.0,-66.0,-59.0,-77.0,15.0
-56.0,-57.0,-65.0,-48.0,-77.0,15.0
-61.0,-61.0,-61.0,-48.0,-75.0,15.0
-61.0,-61.0,-61.0,-60.0,-75.0,15.0
-55.0,-57.0,-66.0,-59.0,-66.0,15.0
-55.0,-57.0,-66.0,-48.0,-66.0,15.0
-61.0,-62.0,-59.0,-47.0,-75.0,15.0
-61.0,-62.0,-60.0,-60.0,-75.0,15.0
-58.0,-58.0,-65.0,-60.0,-66.0,15.0
-58.0,-58.0,-65.0,-48.0,-66.0,15.0
-61.0,-61.0,-62.0,-47.0,-66.0,15.0
-57.0,-61.0,-61.0,-60.0,-66.0,15.0
-57.0,-58.0,-66.0,-60.0,-76.0,15.0
-58.0,-58.0,-65.0,-48.0,-76.0,15.0
-59.0,-61.0,-61.0,-48.0,-66.0,15.0
-57.0,-61.0,-61.0,-48.0,-66.0,15.0
-58.0,-50.0,-66.0,-59.0,-66.0,15.0
-61.0,-50.0,-65.0,-60.0,-66.0,15.0
-61.0,-61.0,-62.0,-48.0,-76.0,15.0
-59.0,-61.0,-62.0,-47.0,-65.0,15.0
-58.0,-58.0,-66.0,-48.0,-65.0,15.0
-55.0,-57.0,-62.0,-48.0,-77.0,15.0
-56.0,-61.0,-62.0,-48.0,-76.0,15.0
-54.0,-61.0,-66.0,-48.0,-65.0,15.0
-54.0,-50.0,-65.0,-48.0,-76.0,15.0
-58.0,-50.0,-61.0,-47.0,-76.0,15.0
-57.0,-61.0,-61.0,-48.0,-78.0,15.0
-57.0,-61.0,-62.0,-48.0,-77.0,15.0
-57.0,-57.0,-62.0,-47.0,-76.0,15.0
-56.0,-57.0,-62.0,-47.0,-65.0,15.0
-56.0,-50.0,-62.0,-48.0,-65.0,15.0
-61.0,-50.0,-61.0,-47.0,-66.0,15.0
-61.0,-61.0,-60.0,-48.0,-65.0,15.0
-58.0,-61.0,-62.0,-48.0,-75.0,15.0
-57.0,-57.0,-62.0,-47.0,-66.0,15.0
-57.0,-57.0,-59.0,-48.0,-66.0,15.0
-62.0,-62.0,-62.0,-48.0,-77.0,15.0
-62.0,-61.0,-62.0,-48.0,-77.0,15.0
-62.0,-50.0,-61.0,-47.0,-65.0,15.0
-62.0,-50.0,-65.0,-48.0,-65.0,15.0
-62.0,-62.0,-65.0,-47.0,-77.0,15.0
-62.0,-61.0,-62.0,-48.0,-76.0,15.0
-62.0,-57.0,-62.0,-47.0,-65.0,15.0
-62.0,-57.0,-65.0,-60.0,-65.0,15.0
-56.0,-62.0,-65.0,-48.0,-78.0,15.0
-56.0,-61.0,-62.0,-47.0,-78.0,15.0
-55.0,-57.0,-62.0,-60.0,-65.0,15.0
-57.0,-57.0,-62.0,-48.0,-65.0,15.0
-57.0,-61.0,-62.0,-48.0,-77.0,15.0
-57.0,-61.0,-62.0,-47.0,-65.0,15.0
-57.0,-50.0,-65.0,-61.0,-65.0,15.0
-58.0,-50.0,-65.0,-60.0,-66.0,15.0
-60.0,-61.0,-61.0,-48.0,-65.0,15.0
-54.0,-61.0,-65.0,-47.0,-66.0,15.0
-56.0,-61.0,-65.0,-61.0,-66.0,15.0
-59.0,-61.0,-61.0,-61.0,-76.0,15.0
-59.0,-50.0,-61.0,-48.0,-77.0,15.0
-57.0,-50.0,-65.0,-48.0,-66.0,15.0
-57.0,-57.0,-65.0,-60.0,-66.0,15.0
-59.0,-57.0,-62.0,-60.0,-76.0,15.0
-59.0,-61.0,-61.0,-48.0,-77.0,15.0
-58.0,-61.0,-64.0,-48.0,-92.0,15.0
-58.0,-58.0,-65.0,-60.0,-76.0,15.0
-56.0,-50.0,-61.0,-60.0,-76.0,15.0
-56.0,-50.0,-61.0,-48.0,-66.0,15.0
-61.0,-61.0,-65.0,-48.0,-66.0,15.0
-61.0,-61.0,-65.0,-60.0,-66.0,15.0
-56.0,-58.0,-62.0,-60.0,-65.0,15.0
-56.0,-58.0,-62.0,-48.0,-94.0,15.0
-56.0,-50.0,-61.0,-48.0,-76.0,15.0
-56.0,-61.0,-65.0,-60.0,-77.0,15.0
-58.0,-61.0,-65.0,-60.0,-65.0,15.0
-58.0,-58.0,-61.0,-48.0,-65.0,15.0
-56.0,-57.0,-61.0,-48.0,-65.0,15.0
-58.0,-61.0,-61.0,-47.0,-65.0,15.0
-60.0,-61.0,-61.0,-47.0,-77.0,15.0
-59.0,-58.0,-65.0,-48.0,-77.0,15.0
-57.0,-58.0,-65.0,-47.0,-65.0,15.0
-57.0,-61.0,-61.0,-60.0,-65.0,15.0
-59.0,-61.0,-64.0,-60.0,-77.0,15.0
-59.0,-58.0,-64.0,-48.0,-77.0,15.0
-56.0,-58.0,-61.0,-47.0,-65.0,15.0
-56.0,-61.0,-61.0,-60.0,-65.0,15.0
-59.0,-61.0,-61.0,-60.0,-77.0,15.0
-59.0,-58.0,-61.0,-48.0,-77.0,15.0
-60.0,-61.0,-62.0,-48.0,-65.0,15.0
-57.0,-61.0,-61.0,-59.0,-65.0,15.0
-57.0,-50.0,-66.0,-59.0,-65.0,15.0
-60.0,-50.0,-66.0,-48.0,-65.0,15.0
-57.0,-58.0,-62.0,-47.0,-65.0,15.0
-57.0,-58.0,-62.0,-59.0,-65.0,15.0
-61.0,-61.0,-65.0,-48.0,-65.0,15.0
-61.0,-61.0,-65.0,-48.0,-65.0,15.0
-58.0,-57.0,-61.0,-60.0,-90.0,15.0
-58.0,-57.0,-61.0,-60.0,-90.0,15.0
-59.0,-61.0,-65.0,-48.0,-65.0,15.0
-59.0,-61.0,-65.0,-48.0,-65.0,15.0
-59.0,-50.0,-62.0,-60.0,-88.0,15.0
-61.0,-50.0,-62.0,-60.0,-76.0,15.0
-59.0,-61.0,-65.0,-48.0,-76.0,15.0
-59.0,-61.0,-62.0,-47.0,-65.0,15.0
-58.0,-57.0,-61.0,-48.0,-65.0,15.0
-57.0,-57.0,-64.0,-47.0,-77.0,15.0
-58.0,-61.0,-65.0,-60.0,-77.0,15.0
-58.0,-61.0,-62.0,-60.0,-65.0,15.0
-56.0,-57.0,-62.0,-48.0,-65.0,15.0
-57.0,-57.0,-62.0,-48.0,-65.0,15.0
-59.0,-50.0,-65.0,-48.0,-65.0,15.0
-59.0,-61.0,-64.0,-60.0,-77.0,15.0
-57.0,-50.0,-62.0,-48.0,-65.0,15.0
-57.0,-50.0,-65.0,-48.0,-65.0,15.0
-59.0,-57.0,-65.0,-61.0,-89.0,15.0
-60.0,-57.0,-60.0,-60.0,-88.0,15.0
-59.0,-50.0,-64.0,-48.0,-65.0,15.0
-59.0,-50.0,-64.0,-47.0,-65.0,15.0
-56.0,-58.0,-61.0,-61.0,-65.0,15.0
-58.0,-57.0,-61.0,-61.0,-65.0,15.0
-58.0,-50.0,-61.0,-48.0,-78.0,15.0
-59.0,-50.0,-59.0,-47.0,-77.0,15.0
-59.0,-50.0,-61.0,-61.0,-65.0,15.0
-55.0,-50.0,-65.0,-61.0,-78.0,15.0
-57.0,-58.0,-64.0,-48.0,-78.0,15.0
-59.0,-58.0,-61.0,-47.0,-65.0,15.0
-59.0,-50.0,-61.0,-60.0,-65.0,15.0
-56.0,-61.0,-65.0,-61.0,-88.0,15.0
-58.0,-50.0,-65.0,-48.0,-89.0,15.0
-58.0,-50.0,-61.0,-47.0,-65.0,15.0
-59.0,-61.0,-60.0,-60.0,-65.0,15.0
-59.0,-61.0,-61.0,-60.0,-65.0,15.0
-57.0,-57.0,-61.0,-48.0,-65.0,15.0
-56.0,-57.0,-61.0,-47.0,-77.0,15.0
-59.0,-61.0,-60.0,-60.0,-77.0,15.0
-59.0,-61.0,-61.0,-60.0,-77.0,15.0
-57.0,-57.0,-61.0,-48.0,-65.0,15.0
-57.0,-57.0,-65.0,-47.0,-65.0,15.0
-57.0,-50.0,-60.0,-60.0,-77.0,15.0
-58.0,-50.0,-61.0,-60.0,-77.0,15.0
-55.0,-50.0,-65.0,-48.0,-65.0,15.0
-59.0,-58.0,-65.0,-47.0,-65.0,15.0
-57.0,-58.0,-60.0,-59.0,-65.0,15.0
-57.0,-62.0,-60.0,-60.0,-65.0,15.0
-59.0,-62.0,-65.0,-48.0,-76.0,15.0
-56.0,-57.0,-65.0,-47.0,-76.0,15.0
-59.0,-57.0,-61.0,-48.0,-78.0,15.0
-58.0,-61.0,-61.0,-48.0,-78.0,15.0
-56.0,-61.0,-62.0,-48.0,-65.0,15.0
-56.0,-50.0,-65.0,-47.0,-76.0,15.0
-58.0,-50.0,-65.0,-48.0,-77.0,15.0
-59.0,-61.0,-61.0,-47.0,-65.0,15.0
-59.0,-50.0,-60.0,-60.0,-65.0,15.0
-59.0,-50.0,-65.0,-60.0,-66.0,15.0
-59.0,-61.0,-65.0,-48.0,-65.0,15.0
-59.0,-62.0,-61.0,-48.0,-76.0,15.0
-59.0,-50.0,-61.0,-60.0,-77.0,15.0
-59.0,-50.0,-61.0,-60.0,-65.0,15.0
-59.0,-61.0,-65.0,-48.0,-65.0,15.0
-57.0,-61.0,-65.0,-48.0,-77.0,15.0
-56.0,-57.0,-61.0,-60.0,-77.0,15.0
-59.0,-57.0,-61.0,-60.0,-66.0,15.0
-59.0,-50.0,-65.0,-48.0,-66.0,15.0
-57.0,-50.0,-65.0,-47.0,-76.0,15.0
-57.0,-58.0,-61.0,-60.0,-76.0,15.0
-59.0,-57.0,-61.0,-60.0,-65.0,15.0
-59.0,-57.0,-64.0,-48.0,-65.0,15.0
-57.0,-57.0,-65.0,-47.0,-76.0,15.0
-57.0,-62.0,-61.0,-61.0,-76.0,15.0
-57.0,-61.0,-61.0,-61.0,-66.0,15.0
-57.0,-57.0,-65.0,-48.0,-66.0,15.0
-59.0,-57.0,-65.0,-47.0,-66.0,15.0
-59.0,-61.0,-61.0,-48.0,-66.0,15.0
-57.0,-61.0,-61.0,-47.0,-76.0,15.0
-59.0,-57.0,-65.0,-48.0,-76.0,15.0
-59.0,-57.0,-65.0,-47.0,-65.0,15.0
-59.0,-50.0,-61.0,-60.0,-65.0,15.0
-57.0,-50.0,-61.0,-60.0,-76.0,15.0
-56.0,-50.0,-65.0,-48.0,-76.0,15.0
-59.0,-50.0,-65.0,-48.0,-65.0,15.0
-59.0,-57.0,-61.0,-61.0,-65.0,15.0
-57.0,-57.0,-61.0,-60.0,-76.0,15.0
-56.0,-61.0,-64.0,-48.0,-76.0,15.0
-59.0,-61.0,-65.0,-48.0,-66.0,15.0
-59.0,-57.0,-61.0,-61.0,-65.0,15.0
-59.0,-61.0,-61.0,-61.0,-76.0,15.0
-59.0,-61.0,-65.0,-48.0,-76.0,15.0
-59.0,-49.0,-65.0,-48.0,-66.0,15.0
-55.0,-51.0,-61.0,-61.0,-65.0,15.0
-57.0,-58.0,-61.0,-61.0,-77.0,15.0
-59.0,-58.0,-61.0,-48.0,-76.0,15.0
-59.0,-50.0,-61.0,-47.0,-77.0,15.0
-56.0,-61.0,-64.0,-61.0,-77.0,15.0
-56.0,-61.0,-65.0,-61.0,-65.0,15.0
-59.0,-50.0,-61.0,-48.0,-65.0,15.0
-59.0,-50.0,-61.0,-47.0,-76.0,15.0
-56.0,-58.0,-61.0,-60.0,-76.0,15.0
-57.0,-57.0,-64.0,-61.0,-84.0,15.0
-59.0,-62.0,-65.0,-48.0,-88.0,15.0
-59.0,-61.0,-65.0,-48.0,-75.0,15.0
-59.0,-62.0,-61.0,-47.0,-75.0,15.0
-59.0,-61.0,-61.0,-48.0,-66.0,15.0
-56.0,-50.0,-65.0,-47.0,-65.0,15.0
-57.0,-50.0,-65.0,-48.0,-75.0,15.0
-59.0,-61.0,-61.0,-47.0,-75.0,15.0
-59.0,-50.0,-61.0,-48.0,-65.0,15.0
-59.0,-50.0,-61.0,-47.0,-65.0,15.0
-56.0,-61.0,-61.0,-48.0,-76.0,15.0
-56.0,-61.0,-61.0,-48.0,-76.0,15.0
-59.0,-57.0,-64.0,-48.0,-63.0,15.0
-59.0,-57.0,-65.0,-48.0,-77.0,15.0
-59.0,-50.0,-61.0,-47.0,-76.0,15.0
-59.0,-50.0,-61.0,-47.0,-65.0,15.0
-59.0,-57.0,-65.0,-60.0,-65.0,15.0
-59.0,-57.0,-64.0,-61.0,-76.0,15.0
-59.0,-50.0,-59.0,-48.0,-76.0,15.0
-59.0,-50.0,-61.0,-48.0,-82.0,15.0
-59.0,-61.0,-61.0,-61.0,-82.0,15.0
-59.0,-61.0,-61.0,-60.0,-76.0,15.0
-55.0,-50.0,-61.0,-48.0,-83.0,15.0
-56.0,-50.0,-61.0,-48.0,-83.0,15.0
-59.0,-62.0,-59.0,-61.0,-76.0,15.0
-59.0,-61.0,-61.0,-60.0,-76.0,15.0
-59.0,-50.0,-66.0,-48.0,-78.0,15.0
-59.0,-50.0,-65.0,-48.0,-85.0,15.0
-57.0,-57.0,-61.0,-61.0,-85.0,15.0
-56.0,-57.0,-61.0,-60.0,-65.0,15.0
-57.0,-50.0,-65.0,-48.0,-65.0,15.0
-59.0,-50.0,-65.0,-47.0,-87.0,15.0
-59.0,-57.0,-60.0,-60.0,-86.0,15.0
-59.0,-57.0,-60.0,-48.0,-65.0,15.0
-59.0,-62.0,-59.0,-47.0,-65.0,15.0
-59.0,-61.0,-60.0,-60.0,-83.0,15.0
-60.0,-57.0,-59.0,-60.0,-84.0,15.0
-59.0,-57.0,-61.0,-48.0,-77.0,15.0
-59.0,-61.0,-66.0,-47.0,-66.0,15.0
-60.0,-61.0,-65.0,-61.0,-65.0,15.0
-61.0,-58.0,-61.0,-61.0,-77.0,15.0
-61.0,-58.0,-61.0,-47.0,-77.0,15.0
-58.0,-50.0,-65.0,-47.0,-84.0,15.0
-60.0,-50.0,-65.0,-48.0,-80.0,15.0
-60.0,-61.0,-59.0,-47.0,-81.0,15.0
-57.0,-61.0,-61.0,-48.0,-66.0,15.0
-57.0,-51.0,-65.0,-48.0,-65.0,15.0
-57.0,-51.0,-65.0,-48.0,-87.0,15.0
-57.0,-61.0,-60.0,-48.0,-88.0,15.0
-57.0,-58.0,-62.0,-48.0,-75.0,15.0
-59.0,-58.0,-62.0,-47.0,-76.0,15.0
-57.0,-50.0,-62.0,-48.0,-66.0,15.0
-57.0,-50.0,-62.0,-48.0,-66.0,15.0
-58.0,-61.0,-62.0,-48.0,-76.0,15.0
-57.0,-61.0,-61.0,-47.0,-76.0,15.0
-58.0,-58.0,-61.0,-47.0,-66.0,15.0
-58.0,-58.0,-64.0,-47.0,-75.0,15.0
-57.0,-58.0,-65.0,-48.0,-75.0,15.0
-59.0,-57.0,-62.0,-47.0,-86.0,15.0
-59.0,-61.0,-62.0,-48.0,-86.0,15.0
-60.0,-61.0,-62.0,-47.0,-77.0,15.0
-59.0,-57.0,-62.0,-60.0,-78.0,15.0
-60.0,-57.0,-61.0,-48.0,-67.0,15.0
-57.0,-50.0,-60.0,-48.0,-66.0,15.0
-58.0,-50.0,-61.0,-47.0,-75.0,15.0
-59.0,-61.0,-61.0,-61.0,-76.0,15.0
-59.0,-61.0,-61.0,-61.0,-76.0,15.0
-59.0,-50.0,-61.0,-48.0,-65.0,15.0
-59.0,-50.0,-61.0,-48.0,-65.0,15.0
